judul-jurnal,abstrak-jurnal,kategori
Identifikasi Penyakit Anemia Sel Sabit Menggunakan Teknik Pengolahan Citra dan Algoritma k-nearest neighbor (k-NN atau KNN),Anemia sel sabit Sickle cell Anemia merupakan penyakit kekurangan sel darah merah normal yang disebabkan oleh kelainan genetik pada tubuh manusia dimana selsel darah merah berbentuk sabit Penelitian berjudul identifikasi anemia sel sabit menggunakan teknik pengolahan citra dan algoritma KNN mencoba melakukan analisis otomatis berdasarkan citra sel darah masukan yang kemudian akan di bedakan antara sel sehat dan sel sabit Penelitian ini terdiri dari dua tahapan Tahapan pertama adalah pengolahan citra grayscle thresholding resize image yang akan digunakan sebagai masukan untuk tahapan kedua Tahapan kedua adalah deteksi anemia sel sabit untuk mengidentifikasi anemia sel sabit menggunakan algoritma knearest neighborProses identifikasi terdiri dari tahapan pengolahan citra grayscle thresholding pengukuran sel darah untuk mendapatkan data numberik sel yang akan digunakan sebagai masukan knearest neighbor untuk kemudian dibedakan apakah sel darah masukan termasuk sel sehat atau sel sabit Setelah melakukan pengambilan data dengan nilai  yang bervariasi      dapat disimpulkan bahwa  terbaik untuk penelitian ini adalah dengan nilai akurasi,0
IMPLEMENTASI BACKPROPGATION DALAM PENGOLAHAN CITRA TEKS TULISAN TANGAN MENJADI TEKS DIGITAL,Pengenalan pola adalah hal yang cukup sulit dilakukan oleh komputer Komputer tidak dapat langsung mengenali pola setiap citra Maka dari itu diperlukan suatu proses ataupun alat yang dapat digunakan untuk pengolahan citra di dalam suatu komputerPada penelitian tugas akhir ini akan dibuat suatu aplikasi yang berhubungan dengan pengenalan pola dan pengolahan citra Yaitu aplikasi yang dapat mengenali pola tulisan tangan dan mengubahnya menjadi teks digital Aplikasi ini menggunakan metode backpropagation dalam proses pengenalannya Dimana input yang berupa citra berekstensi bitmap akan diolah terlebih dahulu melalui serangkaian proses yang disebut dengan tahap preprocessing Dimana tahap ini terdiri dari Greyscale thresholding segmentasi cropping dan normalisasi Kemudian setelah preprocessing barulah tahap pengenalan akan dilakukanAdapun keakuratan hasil yang didapat dari proses ini sebesar Yang didapat dari hasil uji coba data uji dengan menggunakan data referensi learning rate error rate epoch inisialisasi bobot awal sampai input patern  piksel input neuron hidden layer dan output neuron Dimana dapat disimpulkan bahwa aplikasi ini cukup baik dalam proses pengenalan pola tulisan tangan,0
Klasifikasi Kelainan Jantung Dengan Metode Transformasi Fourier Dan Jaringan Saraf Tiruan,Masalah kesehatan dengan gangguan sistem kardiovaskuler masih menduduki peringkat yang tinggi secara global Salah satu cara mendeteksi adanya kelainan pada sistem kardiovaskuler khususnya jantung yaitu melalui pembacaan Elektrokardiogram EKG Namun karena pembacaan rekaman EKG dibutuhkan pengalaman dan keahlian khusus maka dilakukan perancangan perangkat lunak berbasis jaringan saraf tiruan untuk membantu identifikasi adanya kelainan jantung melalui citra digital elektrokardiogram Citra diolah menggunakan metode pengolahan citra sehingga diperoleh ordinat grafik citra yang merepresentasikan potensial listrik jantung Ekstraksi fitur menggunakan transformasi Fourier yang kemudian dibagi menjadi beberapa koefisien Fourier Masukan pada perangkat lunak adalah koefisien hasil transformasi Fourier yang telah dinormalisasi Keluaran dari perangkat lunak dibagi menjadi tiga kelas yaitu jantung dengan fibrilasi atrium jantung koroner dan jantung normal Tingkat akurasi maksimal perangkat lunak ini sebesar dengan pembagian koefisien hasil transformasi Fourier dan jumlah node sedangkan tingkat akurasi minimal perangkat lunak ini sebesar dengan pembagian koefisien hasil transformasi Fourier dan jumlah node Hasil tingkat akurasi perangkat lunak ini secara keseluruhan memiliki ratarata dan standar deviasi,0
ANALISA METODE RADIAL BASIS FUNCTION JARINGAN SARAF TIRUAN UNTUK PENENTUAN MORFOLOGI SEL DARAH MERAH (ERITROSIT) BERBASIS PENGOLAHAN CITRA,Sekarang ini tes hematologi atau tes darah merupakan suatu pemeriksaan yang penting untuk mendiagnosa kondisi medis pasien Tes ini meliputi pemeriksaan jumlah bentuk dan morfologi sel darah yang hingga saat ini umumnya masih dikerjakan secara manual Pemeriksaan dengan cara manual ini sudah pasti memiliki tingkat ketelitian dan keakuratan yang rendah karena dilakukan oleh para dokter atau petugas laboratorium kesehatan yang secara manusiawi memiliki kemungkinan tingkat perbedaan identifikasi Masalah kekurangan pada pemeriksaan hematologi secara manual ini dapat diatasi dengan menciptakan suatu sistem cerdas otomatis dengan bantuan komputer menggunakan jaringan syaraf tiruan Pada penelitian ini dilakukan analisa terhadap jaringan syaraf tiruan menggunakan metode Radial Basis Function untuk menentukan morfologi sel darah merah eritrosit Data citra eritrosit normal dan abnormal berasal dari Lembaga Penelitian ABX dari Montpeller Perancis berjumlah sampel Citra eritrosit tersebut akan diolah melalui proses akuisisi citra grayscale deteksi tepi dan ekstraksi ciri untuk menghasilkan input bagi jaringan syaraf tiruan Radial Basis Function Penentuan morfologi eritrosit berbasis pengolahan citra dan jaringan syaraf tiruan Radial Basis Function ini memiliki akurasi yang baik dan memuaskan serta memiliki total waktu pemerosesan sistem yang cepat,0
ANALISIS PERBANDINGAN TEKNIK SEGMENTASI CITRA DIGITAL MENGGUNAKAN METODE LEVEL SET CHAN & VESE DAN LANKTON,Perkembangan teknologi yang pesat di bidang komputer telah mendorong semakin berkembangnya penelitian dan penerapan teknik pengolahan citra Beberapa pertumbuhan kemajuan teknologi baru membuka peluang bagi pengembangan lebih lanjut dalam bidangini Saat ini pengolahan citra mempunyai peranan yang sangat penting dalam berbagaibidang kehidupan Segmentasi adalah proses pemisahan objek dengan latar belakangnyaSaat ini telah banyak dilakukan penelitian tentang segmentasi Ada banyak metode dalam melakukan segmentasi salah satunya adalah levelset menggunakan metode Chan Vese dan Lankton Penggunaan metode tersebut dalam proses segmentasi terkadang belum tentu sesuai dengan hasil yang diharapkan Untuk itu perlu dilakukan analisis terhadap kinerja teknik segmentasi menggunakan metode Chan Vese dan Lankton Penelitian menggunakan metode Chan Vese dan Lankton dengan input citra berupa citra berekstensi jpeg Citra dimasukkan ke dalam program dan dilakukan proses Chan Vese serta proses Lankton Adapun parameter yang digunakan adalah iterasi untuk yang digunakan sebagai pembanding perulangan yang dilakukan citra hasil yang digunakanuntuk melihat banyak sedikitnya segmen histogram citra digunakan untuk mengetahuiintensitas dan kontras suatu citra timing run digunakan untuk mengetahui lamanya suatuproses citra dan SNR Signal to Noise Ratio yang digunakan untuk mengetahui kualitascitra Pengujian dilakukan dengan melakukan uji coba terhadap citra dan selanjutnyadilakukan analisisHasil penelitian hasil dari buah sampel citra dengan lima kali iterasi yaitu iterasi dan terlihat bahwa segmen yang dihasilkan dari prosessegmentasi mengunakan metode Lankton lebih baik dibandingkan proses segmentasimenggunakan metode Chan Vese Ratarata timing run pada proses Chan Vese adalah detik dan proses Lankton sebesar detik Ratarata SNR pada Proses Chan Vese dB dan dengan proses Lankton sebesar dB,0
PENENTUAN RUMUS PEMBUSUKAN IKAN MENGGUNKAN METODE CURVE FITTINGDENGAN PENDEKATAN PENGOLAHAN CITRA TERHADAP CITRA DIGITAL INSANG IKAN,Pengolahan citra digital digital image processing merupakan teknikteknik pengolahan citra yang saat ini banyak dimanfaatkan dalam berbagai bidang Dalam penelitian ini Digital Image Processing digunakan untuk meneliti proses pembusukan ikan mujairOreochromis Mossambicus Citra yang diolah sebanyak citra insang yang diambil dari seekor ikan mujair Periode Pengambilan masingmasing citra dilakukan dalam setiap jam terhitung mulai ikan tersebut mati ingga membusuk Langkah selanjutnya adalah menghitung nilai warna merah pada setiap citra insang menggunakan perbandingan perhitungan RGB kemudian dilakukan penentuan rumus pembusukan dengan menggunakan metode curve fitting Langkah terakhir adalah menghitung nilai ratarata error dengan menggunkakan metode linier kuadratik dan kubik sehingga diperoleh error terkecil Hasil penelitian menunjukan bahwa terdapat perbedaan warna merah pada citra insang dan cenderung berkurang seiring bertambahnya waktu semenjak ikan tersebut mati hingga membusuk sehingga disimpulkan bahwa kandungan warna merah dalam insang ikan banding terbalik dengan bertambahnya waktu menuju pembusukan ikan,0
Identifikasi Anemia Thalasemia Betha (β) Mayor Berdasarkan Morfologi Sel Darah Merah,Thalasemia Betha Mayor merupakan salah satu kelainan sel darah merah berdasarkan klasifikasi anemia Thalasemia Betha Mayor memiliki ciri sel meliputi mikrositik eritrosit berinti eritroblast sel target dan small fragment Thalasemia Betha Mayor dianalisa berdasarkan menghitung darah lengkap pada hapusan darah dengan pemeriksaan hematologi Namun proses tersebut menimbulkan masalah yaitu bahwa mempengaruhi keakuratan serta membutuhkan waktu Untuk mengatasi hal tersebut maka proses analisa dapat dilakukan dengan menggunakan teknik pengolahan citra yang didasarkan pada bentuk morfologi sel darah merah Artikel ini bertujuan untuk mengidentifikasi anemia Thalasemia Betha Mayor berdasarkan morfologi citra sel darah merah Metode pengolahan citra yang digunakan meliputi proses segmentasi citra berupa normalisasi citra threshold warna threshold Otsu operasi morfologi erosi dan bounding box Normalisasi dilakukan untuk menyamakan persebaran warna pada masingmasing citra sel darah yang akan digunakan Normalisasi dilakukan dengan mengubah citra RGB menjadi YCbCr threshold warna threshold Otsu operasi morfologi erosi digunakan untuk memisahkan sel dan inti sel Ekstrasi ciri menghasilkan luas area sel luas area inti sel diameter sel dan rasio sel Proses identifikasi untuk menentukan jenis sel berdasarkan hasil ekstrasi ciri Proses pengujian menggunakan kelompok gambar Thalasemia Betha Mayor yang masingmasing terdiri dari gambar Hasil pengujian menunjukkan bahwa morfologi citra mampu mengidentifikasi Anemia Thalasemia Betha Mayor,0
PENGENDALIAN MOBILE ROBOT VISION MENGGUNAKAN WEBCAM PADA OBJEK ARAH PANAH BERBASIS RASPBERRY PI,Penggunaan Raspberry pi sebagai pengganti perangkat CPU pada teknologi robot vision merupakan solusi alternatif yang dapat dilakukan untuk membuat robot vision menjadi lebih mobile Pada penelitian ini mobile robot vision diintegrasikan dengan perangkat webcam yang berguna sebagai input penangkap objek untuk selanjutnya dilakukan proses pengolahan citra Metode pengolahan citra yang digunakan pada penelitian ini adalah metode template matching dimana metode ini bekerja berdasarkan membandingkan citra masukan dengan citra template yang tersimpan pada progam robot Penggunaan metode tersebut pada penelitian ini bertujuan agar robot dapat melakukan kendali gerak berdasarkan informasi gambar yang diperoleh oleh kamera webcam Gambar yang digunakan mewakili kondisi gerak robot yaitu maju berhenti belok kanan dan belok kiri Dari penjelasan diatas didapatkan hasil pengujian progam pecocokan gambar dengan nilai black pixel ketika match berkisar antara hingga Kemudian Pengujian robot terhadap lintasan memerlukan waktu ratarata sebesar detik serta kemampuan kamera terhadap pengaruh jarak dan intensitas cahaya berkisar antara cm hingga cm dan lumensm hingga lumensm,0
Aplikasi Pengolahan Citra Dalam Pengenalan Pola Huruf Ngalagena Menggunakan MATLAB,Aplikasi pengenalan pola huruf ngalagena merupakan salah satu jenis pengembangan software yang dapat membantu mengenal dan memahami aksara sunda asli Penelitian ini dilakukan untuk merancang dan membuat sebuah program yang dapat mengenali pola huruf ngalagena melalui citra digital dengan menerapkan metode template matching Template matching merupakan suatu metode sederhana yang banyak digunakan untuk mengenali pola Kelebihan metode ini yaitu mudah untuk diimplementasikan kedalam suatu aplikasi berbasis pengolahan citra digital Penelitian ini menggunakan metode kuantitatif karena penelitian yang dilakukan sifatnya uji coba atau eksperimen dalam pengenalan pola huruf ngalagena dengan hasil akhir berupa perhitungan persentase pengujian pada aplikasi yang telah dibuat Berdasarkan hasil pengujian terhadap jenis citra uji yaitu citra pola karakter digital berwarna hitam sesuai dengan template memperoleh hasil persentase pengujian sebesar citra pola karakter digital berwarna hitam yang berbeda dengan template memperoleh hasil persentase pengujian sebesar dan citra pola karakter tulisan tangan berwarna hitam memperoleh hasil persentase pengujian sebesar,0
Aplikasi Metode Fractal Lacunarity Untuk Identifikasi Kanker Payudara,Penelitian ini mengkaji tentang identifikasi citra hasil mammografi normal dan abnormal dengan menggunakan metode fractal lacunarity Pengolahan citra dimulai dengan memotong citra menjadi ukuran  piksel kemudian dilanjutkan dengan proses thresholding untuk mendapatkan citra biner Proses selanjutnya menghitung nilai fractal lacunarity dan gradien dari citra biner tersebut Hasil pengolahan data menentukan bahwa citra mammogram normal memiliki nilai selisih fractal lacunarity hingga dengan gradien hingga dan citra mammogram abnormal memiliki nilai selisih fractal lacunarity hingga dengan gradien hingga Hasil penelitian ini menunjukkan bahwa fractal lacunarity maupun gradiennya dapat digunakan untuk membedakan citra mammogram normal dan citra mammogram abnormal yang nantinya dapat digunakan untuk identifikasi kanker payudara,0
Implementasi Learning Vector Quantization (LVQ) sebagai Alat Bantu Identifikasi Kelainan Jantung melalui Citra Elektrokardiogram,Penyakit jantung adalah penyakit yang menyebabkan angka kematian yang tinggi di dunia Salah satu cara pendeteksian penyakit jantung dapat dilakukan dengan pembacaan sinyal Electrocardiograph ECG Namun pembacaan perekaman ECG elektrokardiogram ini cu kup sulit karena memerlukan keahlian khusus Untuk membantu pembacaan elektrokardiogram maka pada penelitian ini dilakukan perancangan perangkat lunak berbasis jaringan saraf tiruan dengan metode Learning Vector Quantization LVQ sebagai alat bantu identifikasi kelainan jantung Input perangkat lunak ini adalah citra digital elektrokardiogram Citra elektrokardiogram tersebut diolah menggunakan metode pengolahan citra preprocessing segmentasi morfologi citra dan ekstraksi fitur sehingga diperoleh ordinat grafik citra elektrokardiogram yang merepresentasikan potensial listrik jantung Output dari perangkat lunak ini dibagi menjadi tiga kelas yaitu kondisi jantung normal koroner dan fibrilasi atrium Tingkat akurasi maksimal perangkat lunak ini adalah sebesar dengan parameter optimal LVQ yaitu laju pembelajaran dan pengurangan laju pembelajaran,0
ALGORITMA K-MEANS CLUSTERING DALAM PENGOLAHAN CITRA DIGITAL LANDSAT,Pengolahan citra digital saat ini bisa dilakukan dengan berbagai macam software bantu salah satunya ArcGIS Pada ArcGIS terdapat beberapa fitur klasifikasi citra dengan beberapa algoritma namun ada satu algoritma yang belum digunakan yaitu algoritma KMeans Dari hasil pengujian didapatkan kelas penutupan lahan sebagai berikut padang rumput bandara udara pertambangan lahan terbuka hutan tanaman rawa semak belukar pemukiman perkebunan pertanian lahan kering dan lahan bervegetasi Hasil pengecekan lapangan menunjukkan sesuai dan tidak sesuai dengan kondisi lapangan yang sebenarnya,0
